"","Award","Min_Price...","Max_Price..."
"4702","1 MICHELIN Star",155,155
"4703","1 MICHELIN Star",155,155
"4704","1 MICHELIN Star",155,155
"4705","1 MICHELIN Star",155,155
"4706","1 MICHELIN Star",155,215
"4707","1 MICHELIN Star",155,215
"4708","1 MICHELIN Star",155,215
"4709","1 MICHELIN Star",155,235
"4710","1 MICHELIN Star",155,215
"4711","1 MICHELIN Star",155,175
"4712","1 MICHELIN Star",155,225
"4713","1 MICHELIN Star",155,250
"4714","1 MICHELIN Star",155,190
"4715","1 MICHELIN Star",155,185
"4716","1 MICHELIN Star",155,175
"4717","1 MICHELIN Star",155,225
"4718","1 MICHELIN Star",155,270
"4719","1 MICHELIN Star",155,205
"4720","1 MICHELIN Star",155,155
"4721","1 MICHELIN Star",155,160
"4722","1 MICHELIN Star",155,185
"4723","1 MICHELIN Star",155,155
"4724","1 MICHELIN Star",155,155
"4725","1 MICHELIN Star",155,155
"4726","2 MICHELIN Stars",155,205
"4727","2 MICHELIN Stars",160,250
"4728","1 MICHELIN Star",160,160
"4729","2 MICHELIN Stars",160,180
"4730","2 MICHELIN Stars",160,270
"4731","1 MICHELIN Star",160,160
"4732","1 MICHELIN Star",160,190
"4733","1 MICHELIN Star",160,230
"4734","1 MICHELIN Star",160,215
"4735","2 MICHELIN Stars",160,295
"4736","2 MICHELIN Stars",160,220
"4737","2 MICHELIN Stars",160,195
"4738","2 MICHELIN Stars",160,330
"4739","1 MICHELIN Star",160,160
"4740","1 MICHELIN Star",160,170
"4741","1 MICHELIN Star",160,175
"4742","1 MICHELIN Star",160,165
"4743","1 MICHELIN Star",160,160
"4744","1 MICHELIN Star",160,205
"4745","1 MICHELIN Star",160,195
"4746","1 MICHELIN Star",160,185
"4747","1 MICHELIN Star",160,175
"4748","1 MICHELIN Star",160,215
"4749","1 MICHELIN Star",160,160
"4750","1 MICHELIN Star",160,220
"4751","1 MICHELIN Star",160,215
"4752","1 MICHELIN Star",160,290
"4753","1 MICHELIN Star",160,220
"4754","1 MICHELIN Star",160,190
"4755","1 MICHELIN Star",160,160
"4756","2 MICHELIN Stars",160,410
"4757","2 MICHELIN Stars",160,315
"4758","2 MICHELIN Stars",160,160
"4759","2 MICHELIN Stars",160,450
"4760","2 MICHELIN Stars",160,620
"4761","2 MICHELIN Stars",160,230
"4762","2 MICHELIN Stars",160,270
"4763","1 MICHELIN Star",160,185
"4764","1 MICHELIN Star",160,160
"4765","1 MICHELIN Star",160,160
"4766","1 MICHELIN Star",160,560
"4767","1 MICHELIN Star",160,265
"4768","1 MICHELIN Star",160,210
"4769","1 MICHELIN Star",160,390
"4770","1 MICHELIN Star",160,315
"4771","1 MICHELIN Star",160,160
"4772","1 MICHELIN Star",160,545
"4773","1 MICHELIN Star",160,275
"4774","2 MICHELIN Stars",165,260
"4775","1 MICHELIN Star",165,260
"4776","3 MICHELIN Stars",165,370
"4777","1 MICHELIN Star",165,215
"4778","2 MICHELIN Stars",165,220
"4779","1 MICHELIN Star",165,205
"4780","1 MICHELIN Star",165,195
"4781","3 MICHELIN Stars",165,300
"4782","2 MICHELIN Stars",165,165
"4783","2 MICHELIN Stars",165,220
"4784","2 MICHELIN Stars",165,235
"4785","1 MICHELIN Star",165,165
"4786","1 MICHELIN Star",165,165
"4787","1 MICHELIN Star",165,165
"4788","1 MICHELIN Star",165,165
"4789","1 MICHELIN Star",165,165
"4790","1 MICHELIN Star",165,165
"4791","2 MICHELIN Stars",165,250
"4792","2 MICHELIN Stars",165,230
"4793","2 MICHELIN Stars",165,165
"4794","2 MICHELIN Stars",165,250
"4795","2 MICHELIN Stars",165,295
"4796","1 MICHELIN Star",165,165
"4797","1 MICHELIN Star",165,225
"4798","1 MICHELIN Star",165,230
"4799","1 MICHELIN Star",165,165
"4800","1 MICHELIN Star",165,235
"4801","1 MICHELIN Star",165,190
"4802","1 MICHELIN Star",165,190
"4803","1 MICHELIN Star",165,235
"4804","1 MICHELIN Star",165,165
"4805","1 MICHELIN Star",165,255
"4806","1 MICHELIN Star",165,200
"4807","1 MICHELIN Star",165,215
"4808","1 MICHELIN Star",165,220
"4809","1 MICHELIN Star",165,330
"4810","1 MICHELIN Star",165,225
"4811","1 MICHELIN Star",165,165
"4812","1 MICHELIN Star",165,165
"4813","2 MICHELIN Stars",165,265
"4814","1 MICHELIN Star",170,170
"4815","1 MICHELIN Star",170,350
"4816","1 MICHELIN Star",170,210
"4817","2 MICHELIN Stars",170,225
"4818","2 MICHELIN Stars",170,305
"4819","2 MICHELIN Stars",170,275
"4820","1 MICHELIN Star",170,235
"4821","2 MICHELIN Stars",170,450
"4822","1 MICHELIN Star",170,220
"4823","1 MICHELIN Star",170,170
"4824","1 MICHELIN Star",170,210
"4825","2 MICHELIN Stars",170,170
"4826","1 MICHELIN Star",170,235
"4827","2 MICHELIN Stars",170,245
"4828","3 MICHELIN Stars",170,395
"4829","2 MICHELIN Stars",170,230
"4830","2 MICHELIN Stars",170,250
"4831","2 MICHELIN Stars",170,190
"4832","2 MICHELIN Stars",170,270
"4833","2 MICHELIN Stars",170,220
"4834","2 MICHELIN Stars",170,170
"4835","2 MICHELIN Stars",170,200
"4836","2 MICHELIN Stars",170,295
"4837","1 MICHELIN Star",170,200
"4838","1 MICHELIN Star",170,170
"4839","1 MICHELIN Star",170,260
"4840","1 MICHELIN Star",170,320
"4841","1 MICHELIN Star",170,170
"4842","1 MICHELIN Star",170,170
"4843","1 MICHELIN Star",170,250
"4844","3 MICHELIN Stars",170,270
"4845","3 MICHELIN Stars",170,345
"4846","1 MICHELIN Star",170,170
"4847","1 MICHELIN Star",170,205
"4848","1 MICHELIN Star",175,215
"4849","2 MICHELIN Stars",175,265
"4850","2 MICHELIN Stars",175,230
"4851","2 MICHELIN Stars",175,195
"4852","2 MICHELIN Stars",175,275
"4853","1 MICHELIN Star",175,175
"4854","1 MICHELIN Star",175,250
"4855","1 MICHELIN Star",175,175
"4856","1 MICHELIN Star",175,325
"4857","1 MICHELIN Star",175,255
"4858","1 MICHELIN Star",175,175
"4859","1 MICHELIN Star",175,175
"4860","1 MICHELIN Star",175,175
"4861","3 MICHELIN Stars",175,280
"4862","2 MICHELIN Stars",175,260
"4863","2 MICHELIN Stars",175,225
"4864","1 MICHELIN Star",175,225
"4865","1 MICHELIN Star",175,225
"4866","3 MICHELIN Stars",175,395
"4867","3 MICHELIN Stars",175,355
"4868","3 MICHELIN Stars",175,265
"4869","3 MICHELIN Stars",175,410
"4870","3 MICHELIN Stars",175,390
"4871","2 MICHELIN Stars",175,245
"4872","2 MICHELIN Stars",175,350
"4873","2 MICHELIN Stars",175,230
"4874","2 MICHELIN Stars",175,200
"4875","2 MICHELIN Stars",175,195
"4876","2 MICHELIN Stars",175,225
"4877","2 MICHELIN Stars",175,175
"4878","2 MICHELIN Stars",175,295
"4879","2 MICHELIN Stars",175,270
"4880","2 MICHELIN Stars",175,230
"4881","1 MICHELIN Star",175,175
"4882","1 MICHELIN Star",175,175
"4883","1 MICHELIN Star",175,175
"4884","1 MICHELIN Star",175,175
"4885","1 MICHELIN Star",175,175
"4886","1 MICHELIN Star",175,235
"4887","1 MICHELIN Star",175,255
"4888","1 MICHELIN Star",175,230
"4889","1 MICHELIN Star",175,175
"4890","1 MICHELIN Star",175,235
"4891","1 MICHELIN Star",175,175
"4892","1 MICHELIN Star",175,175
"4893","1 MICHELIN Star",180,225
"4894","1 MICHELIN Star",180,180
"4895","2 MICHELIN Stars",180,345
"4896","2 MICHELIN Stars",180,255
"4897","2 MICHELIN Stars",180,180
"4898","1 MICHELIN Star",180,180
"4899","3 MICHELIN Stars",180,240
"4900","1 MICHELIN Star",180,180
"4901","1 MICHELIN Star",180,180
"4902","2 MICHELIN Stars",185,230
"4903","2 MICHELIN Stars",185,230
"4904","2 MICHELIN Stars",185,185
"4905","2 MICHELIN Stars",185,255
"4906","2 MICHELIN Stars",185,290
"4907","1 MICHELIN Star",185,220
"4908","1 MICHELIN Star",185,185
"4909","1 MICHELIN Star",185,205
"4910","1 MICHELIN Star",185,215
"4911","1 MICHELIN Star",185,210
"4912","1 MICHELIN Star",185,230
"4913","1 MICHELIN Star",185,185
"4914","1 MICHELIN Star",185,230
"4915","1 MICHELIN Star",185,185
"4916","1 MICHELIN Star",185,265
"4917","1 MICHELIN Star",185,205
"4918","1 MICHELIN Star",185,185
"4919","1 MICHELIN Star",185,235
"4920","1 MICHELIN Star",185,185
"4921","1 MICHELIN Star",185,185
"4922","1 MICHELIN Star",185,330
"4923","1 MICHELIN Star",185,185
"4924","1 MICHELIN Star",185,185
"4925","1 MICHELIN Star",185,240
"4926","1 MICHELIN Star",185,205
"4927","1 MICHELIN Star",185,185
"4928","1 MICHELIN Star",185,185
"4929","1 MICHELIN Star",190,225
"4930","1 MICHELIN Star",190,295
"4931","2 MICHELIN Stars",190,190
"4932","2 MICHELIN Stars",190,215
"4933","2 MICHELIN Stars",190,225
"4934","2 MICHELIN Stars",190,225
"4935","2 MICHELIN Stars",190,215
"4936","2 MICHELIN Stars",190,250
"4937","1 MICHELIN Star",190,225
"4938","1 MICHELIN Star",190,285
"4939","1 MICHELIN Star",190,190
"4940","1 MICHELIN Star",190,205
"4941","1 MICHELIN Star",190,245
"4942","1 MICHELIN Star",190,190
"4943","1 MICHELIN Star",190,190
"4944","2 MICHELIN Stars",195,195
"4945","2 MICHELIN Stars",195,280
"4946","1 MICHELIN Star",195,195
"4947","1 MICHELIN Star",195,195
"4948","1 MICHELIN Star",195,195
"4949","1 MICHELIN Star",195,230
"4950","3 MICHELIN Stars",195,450
"4951","3 MICHELIN Stars",195,285
"4952","2 MICHELIN Stars",195,230
"4953","2 MICHELIN Stars",195,225
"4954","2 MICHELIN Stars",195,285
"4955","2 MICHELIN Stars",195,300
"4956","2 MICHELIN Stars",195,245
"4957","1 MICHELIN Star",195,195
"4958","3 MICHELIN Stars",195,460
"4959","2 MICHELIN Stars",195,195
"4960","1 MICHELIN Star",195,245
"4961","2 MICHELIN Stars",195,255
"4962","2 MICHELIN Stars",200,200
"4963","1 MICHELIN Star",200,200
"4964","2 MICHELIN Stars",200,310
"4965","1 MICHELIN Star",200,200
"4966","2 MICHELIN Stars",200,220
"4967","1 MICHELIN Star",200,200
"4968","1 MICHELIN Star",200,200
"4969","2 MICHELIN Stars",200,260
"4970","1 MICHELIN Star",200,225
"4971","1 MICHELIN Star",200,200
"4972","1 MICHELIN Star",200,200
"4973","1 MICHELIN Star",200,300
"4974","1 MICHELIN Star",200,255
"4975","3 MICHELIN Stars",200,260
"4976","2 MICHELIN Stars",200,200
"4977","2 MICHELIN Stars",200,250
"4978","2 MICHELIN Stars",200,290
"4979","1 MICHELIN Star",200,200
"4980","1 MICHELIN Star",200,590
"4981","1 MICHELIN Star",200,200
"4982","1 MICHELIN Star",200,200
"4983","2 MICHELIN Stars",205,390
"4984","1 MICHELIN Star",205,205
"4985","2 MICHELIN Stars",205,300
"4986","1 MICHELIN Star",205,205
"4987","3 MICHELIN Stars",205,285
"4988","1 MICHELIN Star",205,205
"4989","3 MICHELIN Stars",205,295
"4990","3 MICHELIN Stars",205,455
"4991","2 MICHELIN Stars",205,205
"4992","2 MICHELIN Stars",205,265
"4993","2 MICHELIN Stars",205,295
"4994","2 MICHELIN Stars",205,255
"4995","1 MICHELIN Star",205,245
"4996","1 MICHELIN Star",205,870
"4997","1 MICHELIN Star",205,285
"4998","2 MICHELIN Stars",210,210
"4999","3 MICHELIN Stars",210,365
"5000","2 MICHELIN Stars",210,210
"5001","1 MICHELIN Star",210,210
"5002","1 MICHELIN Star",210,240
"5003","2 MICHELIN Stars",210,245
"5004","1 MICHELIN Star",210,260
"5005","1 MICHELIN Star",210,210
"5006","2 MICHELIN Stars",210,250
"5007","2 MICHELIN Stars",210,210
"5008","1 MICHELIN Star",210,265
"5009","2 MICHELIN Stars",210,380
"5010","2 MICHELIN Stars",210,365
"5011","1 MICHELIN Star",210,280
"5012","1 MICHELIN Star",210,210
"5013","1 MICHELIN Star",210,210
"5014","3 MICHELIN Stars",215,510
"5015","3 MICHELIN Stars",215,285
"5016","2 MICHELIN Stars",215,325
"5017","2 MICHELIN Stars",215,215
"5018","2 MICHELIN Stars",215,260
"5019","2 MICHELIN Stars",215,215
"5020","2 MICHELIN Stars",215,390
"5021","1 MICHELIN Star",215,215
"5022","1 MICHELIN Star",215,235
"5023","1 MICHELIN Star",215,475
"5024","2 MICHELIN Stars",215,270
"5025","1 MICHELIN Star",215,215
"5026","1 MICHELIN Star",215,215
"5027","Bib Gourmand",215,215
"5028","2 MICHELIN Stars",215,290
"5029","3 MICHELIN Stars",220,275
"5030","1 MICHELIN Star",220,425
"5031","3 MICHELIN Stars",220,545
"5032","2 MICHELIN Stars",220,220
"5033","2 MICHELIN Stars",220,220
"5034","2 MICHELIN Stars",220,225
"5035","2 MICHELIN Stars",220,295
"5036","1 MICHELIN Star",220,220
"5037","3 MICHELIN Stars",220,325
"5038","3 MICHELIN Stars",220,545
"5039","2 MICHELIN Stars",220,220
"5040","2 MICHELIN Stars",225,225
"5041","2 MICHELIN Stars",225,270
"5042","2 MICHELIN Stars",225,260
"5043","3 MICHELIN Stars",225,415
"5044","3 MICHELIN Stars",225,450
"5045","3 MICHELIN Stars",225,315
"5046","2 MICHELIN Stars",225,295
"5047","2 MICHELIN Stars",225,225
"5048","2 MICHELIN Stars",225,285
"5049","2 MICHELIN Stars",225,320
"5050","2 MICHELIN Stars",225,475
"5051","2 MICHELIN Stars",225,225
"5052","1 MICHELIN Star",225,225
"5053","1 MICHELIN Star",225,225
"5054","3 MICHELIN Stars",230,415
"5055","3 MICHELIN Stars",230,350
"5056","1 MICHELIN Star",230,230
"5057","1 MICHELIN Star",230,330
"5058","3 MICHELIN Stars",230,265
"5059","3 MICHELIN Stars",230,390
"5060","2 MICHELIN Stars",230,290
"5061","2 MICHELIN Stars",230,230
"5062","2 MICHELIN Stars",230,350
"5063","2 MICHELIN Stars",230,410
"5064","1 MICHELIN Star",230,230
"5065","1 MICHELIN Star",230,280
"5066","1 MICHELIN Star",230,290
"5067","1 MICHELIN Star",230,475
"5068","3 MICHELIN Stars",235,280
"5069","2 MICHELIN Stars",235,295
"5070","2 MICHELIN Stars",235,475
"5071","3 MICHELIN Stars",235,260
"5072","1 MICHELIN Star",235,235
"5073","1 MICHELIN Star",235,325
"5074","3 MICHELIN Stars",235,290
"5075","2 MICHELIN Stars",235,260
"5076","2 MICHELIN Stars",235,270
"5077","3 MICHELIN Stars",235,355
"5078","3 MICHELIN Stars",235,260
"5079","1 MICHELIN Star",235,235
"5080","2 MICHELIN Stars",235,235
"5081","3 MICHELIN Stars",240,240
"5082","2 MICHELIN Stars",240,240
"5083","2 MICHELIN Stars",240,425
"5084","1 MICHELIN Star",240,240
"5085","2 MICHELIN Stars",240,280
"5086","2 MICHELIN Stars",240,320
"5087","2 MICHELIN Stars",240,240
"5088","1 MICHELIN Star",240,240
"5089","1 MICHELIN Star",240,290
"5090","2 MICHELIN Stars",240,350
"5091","2 MICHELIN Stars",240,300
"5092","1 MICHELIN Star",240,240
"5093","3 MICHELIN Stars",245,350
"5094","2 MICHELIN Stars",245,280
"5095","2 MICHELIN Stars",245,265
"5096","2 MICHELIN Stars",245,705
"5097","2 MICHELIN Stars",245,350
"5098","1 MICHELIN Star",245,295
"5099","2 MICHELIN Stars",245,285
"5100","2 MICHELIN Stars",245,350
"5101","1 MICHELIN Star",250,250
"5102","2 MICHELIN Stars",250,305
"5103","3 MICHELIN Stars",250,250
"5104","3 MICHELIN Stars",250,330
"5105","2 MICHELIN Stars",250,250
"5106","2 MICHELIN Stars",250,250
"5107","2 MICHELIN Stars",250,250
"5108","2 MICHELIN Stars",250,250
"5109","2 MICHELIN Stars",250,250
"5110","2 MICHELIN Stars",250,250
"5111","2 MICHELIN Stars",250,250
"5112","1 MICHELIN Star",250,250
"5113","1 MICHELIN Star",250,250
"5114","2 MICHELIN Stars",255,335
"5115","3 MICHELIN Stars",255,315
"5116","3 MICHELIN Stars",255,255
"5117","2 MICHELIN Stars",255,255
"5118","2 MICHELIN Stars",255,255
"5119","1 MICHELIN Star",255,255
"5120","1 MICHELIN Star",255,595
"5121","1 MICHELIN Star",255,255
"5122","1 MICHELIN Star",255,255
"5123","3 MICHELIN Stars",260,455
"5124","3 MICHELIN Stars",260,260
"5125","3 MICHELIN Stars",260,345
"5126","3 MICHELIN Stars",260,450
"5127","2 MICHELIN Stars",260,330
"5128","1 MICHELIN Star",260,295
"5129","1 MICHELIN Star",260,330
"5130","1 MICHELIN Star",260,285
"5131","2 MICHELIN Stars",265,265
"5132","1 MICHELIN Star",265,265
"5133","1 MICHELIN Star",265,265
"5134","1 MICHELIN Star",265,265
"5135","1 MICHELIN Star",265,265
"5136","2 MICHELIN Stars",265,325
"5137","2 MICHELIN Stars",265,265
"5138","2 MICHELIN Stars",265,475
"5139","2 MICHELIN Stars",265,265
"5140","3 MICHELIN Stars",265,265
"5141","3 MICHELIN Stars",265,295
"5142","2 MICHELIN Stars",265,265
"5143","1 MICHELIN Star",265,265
"5144","1 MICHELIN Star",270,270
"5145","1 MICHELIN Star",270,270
"5146","1 MICHELIN Star",270,270
"5147","1 MICHELIN Star",270,270
"5148","1 MICHELIN Star",270,270
"5149","3 MICHELIN Stars",270,270
"5150","3 MICHELIN Stars",270,310
"5151","2 MICHELIN Stars",270,365
"5152","2 MICHELIN Stars",270,270
"5153","2 MICHELIN Stars",275,275
"5154","3 MICHELIN Stars",275,275
"5155","2 MICHELIN Stars",275,275
"5156","2 MICHELIN Stars",280,325
"5157","2 MICHELIN Stars",280,290
"5158","2 MICHELIN Stars",280,280
"5159","2 MICHELIN Stars",280,280
"5160","3 MICHELIN Stars",285,460
"5161","3 MICHELIN Stars",285,285
"5162","2 MICHELIN Stars",285,335
"5163","2 MICHELIN Stars",285,285
"5164","2 MICHELIN Stars",285,285
"5165","2 MICHELIN Stars",285,285
"5166","2 MICHELIN Stars",285,285
"5167","2 MICHELIN Stars",285,330
"5168","1 MICHELIN Star",285,285
"5169","2 MICHELIN Stars",285,420
"5170","3 MICHELIN Stars",290,620
"5171","3 MICHELIN Stars",290,290
"5172","1 MICHELIN Star",290,340
"5173","2 MICHELIN Stars",290,290
"5174","2 MICHELIN Stars",290,290
"5175","2 MICHELIN Stars",295,295
"5176","2 MICHELIN Stars",295,295
"5177","2 MICHELIN Stars",295,295
"5178","2 MICHELIN Stars",295,295
"5179","2 MICHELIN Stars",295,295
"5180","3 MICHELIN Stars",295,295
"5181","3 MICHELIN Stars",295,295
"5182","3 MICHELIN Stars",295,345
"5183","3 MICHELIN Stars",295,380
"5184","3 MICHELIN Stars",295,625
"5185","2 MICHELIN Stars",295,295
"5186","2 MICHELIN Stars",295,415
"5187","2 MICHELIN Stars",295,380
"5188","1 MICHELIN Star",295,295
"5189","1 MICHELIN Star",295,380
"5190","3 MICHELIN Stars",300,300
"5191","3 MICHELIN Stars",300,300
"5192","2 MICHELIN Stars",300,300
"5193","1 MICHELIN Star",300,300
"5194","1 MICHELIN Star",300,300
"5195","2 MICHELIN Stars",305,305
"5196","3 MICHELIN Stars",305,375
"5197","3 MICHELIN Stars",310,350
"5198","3 MICHELIN Stars",315,315
"5199","3 MICHELIN Stars",315,350
"5200","3 MICHELIN Stars",315,365
"5201","1 MICHELIN Star",315,315
"5202","1 MICHELIN Star",315,315
"5203","1 MICHELIN Star",315,315
"5204","2 MICHELIN Stars",320,320
"5205","3 MICHELIN Stars",320,355
"5206","3 MICHELIN Stars",325,325
"5207","2 MICHELIN Stars",325,365
"5208","3 MICHELIN Stars",325,325
"5209","1 MICHELIN Star",325,325
"5210","3 MICHELIN Stars",330,330
"5211","3 MICHELIN Stars",330,365
"5212","3 MICHELIN Stars",330,465
"5213","1 MICHELIN Star",330,330
"5214","2 MICHELIN Stars",335,335
"5215","3 MICHELIN Stars",335,360
"5216","2 MICHELIN Stars",335,335
"5217","3 MICHELIN Stars",340,460
"5218","2 MICHELIN Stars",345,345
"5219","1 MICHELIN Star",345,345
"5220","3 MICHELIN Stars",350,625
"5221","2 MICHELIN Stars",350,465
"5222","3 MICHELIN Stars",350,450
"5223","3 MICHELIN Stars",350,350
"5224","3 MICHELIN Stars",355,355
"5225","2 MICHELIN Stars",355,355
"5226","3 MICHELIN Stars",360,360
"5227","1 MICHELIN Star",360,360
"5228","3 MICHELIN Stars",365,365
"5229","3 MICHELIN Stars",365,365
"5230","3 MICHELIN Stars",365,445
"5231","3 MICHELIN Stars",365,450
"5232","1 MICHELIN Star",375,375
"5233","3 MICHELIN Stars",375,375
"5234","2 MICHELIN Stars",375,375
"5235","2 MICHELIN Stars",375,375
"5236","3 MICHELIN Stars",380,515
"5237","3 MICHELIN Stars",380,380
"5238","3 MICHELIN Stars",380,380
"5239","3 MICHELIN Stars",385,385
"5240","3 MICHELIN Stars",390,390
"5241","3 MICHELIN Stars",395,395
"5242","2 MICHELIN Stars",400,510
"5243","1 MICHELIN Star",400,400
"5244","2 MICHELIN Stars",405,405
"5245","1 MICHELIN Star",410,410
"5246","2 MICHELIN Stars",410,410
"5247","3 MICHELIN Stars",415,415
"5248","3 MICHELIN Stars",415,415
"5249","3 MICHELIN Stars",420,465
"5250","3 MICHELIN Stars",420,420
"5251","3 MICHELIN Stars",420,420
"5252","3 MICHELIN Stars",425,425
"5253","3 MICHELIN Stars",430,430
"5254","3 MICHELIN Stars",450,450
"5255","3 MICHELIN Stars",450,450
"5256","1 MICHELIN Star",520,520
"5257","2 MICHELIN Stars",525,525
"5258","3 MICHELIN Stars",595,595
"5259","1 MICHELIN Star",600,600
